customer_id,product_id,transaction_type,category,amount,purchase_date,payment_mode
11262559,7990764,Fine Dining,Michelin Star Restaurant,7076,3/23/2023,Amex Platinum
3067436,469386,Fine Dining,Michelin Star Restaurant,7080,1/1/2023,Amex Platinum
1158046,15315369,Fine Dining,Michelin Star Restaurant,7109,6/15/2023,Amex Platinum
8487229,2333777,Travel Booking,International Flight,29022,1/1/2023,Corporate credit card
1004807,13987541,Travel Booking,International Flight,29060,6/15/2023,Amex Platinum
16038686,15874062,Luxury Shopping,Gucci,50696,6/15/2023,Amex Platinum
14499055,15968281,Fine Dining,Michelin Star Restaurant,7116,6/15/2023,Corporate credit card
2762476,10847723,Fine Dining,Michelin Star Restaurant,7135,3/15/2023,Corporate credit card
6551249,16387215,Fine Dining,Michelin Star Restaurant,7144,1/1/2023,Amex Platinum
7142677,1479212,Fine Dining,Michelin Star Restaurant,7148,1/1/2023,Corporate credit card
12823605,16563286,Fine Dining,Michelin Star Restaurant,7154,6/15/2023,Corporate credit card
3826545,16430166,Health Insurance Premium,Healthify,49289,1/1/2023,Amex Platinum
3843436,15356789,Health Insurance Premium,Healthify,49298,1/1/2023,Corporate credit card
13224073,13247741,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
6581653,13203700,Travel Booking,International Flight,29067,1/1/2023,Amex Platinum
15046639,8770416,Fine Dining,Michelin Star Restaurant,7155,6/15/2023,Corporate credit card
7743182,9741202,Fine Dining,Michelin Star Restaurant,7196,1/1/2023,Amex Platinum
1857650,5490364,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
10554248,13538862,Fine Dining,Michelin Star Restaurant,7210,1/1/2023,Amex Platinum
10171805,9307743,Fine Dining,Michelin Star Restaurant,7211,1/1/2023,Amex Platinum
13902793,15985167,Luxury Shopping,Gucci,50696,3/13/2023,Amex Platinum
2753609,6056506,Fine Dining,Michelin Star Restaurant,7227,6/15/2023,Corporate credit card
1624089,785471,Travel Booking,International Flight,29073,1/1/2023,Amex Platinum
8130718,9543860,Travel Booking,International Flight,29096,6/14/2023,Corporate credit card
9076038,3907636,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
5691028,1382300,Fine Dining,Michelin Star Restaurant,7232,4/14/2023,Corporate credit card
14489084,16217070,Travel Booking,International Flight,29148,4/30/2023,Corporate credit card
11548278,12760511,Fine Dining,Michelin Star Restaurant,7257,1/1/2023,Amex Platinum
11978908,13260146,Fine Dining,Michelin Star Restaurant,7258,1/1/2023,Amex Platinum
12758540,5512407,Fine Dining,Michelin Star Restaurant,7265,1/1/2023,Corporate credit card
6051056,7682038,Travel Booking,International Flight,29166,1/1/2023,Amex Platinum
2579621,2704706,Health Insurance Premium,Healthify,49310,1/8/2023,Amex Platinum
7004831,9982919,Fine Dining,Michelin Star Restaurant,7271,1/1/2023,Amex Platinum
14304910,2325551,Fine Dining,Michelin Star Restaurant,7281,1/3/2023,Corporate credit card
10788008,11760656,Health Insurance Premium,Healthify,49326,1/19/2023,Amex Platinum
10257211,8384373,Luxury Shopping,Gucci,50696,6/15/2023,Amex Platinum
4388550,4385642,Fine Dining,Michelin Star Restaurant,7296,1/1/2023,Corporate credit card
11295046,2920779,Fine Dining,Michelin Star Restaurant,7299,3/1/2023,Amex Platinum
5175909,10350098,Fine Dining,Michelin Star Restaurant,7351,1/1/2023,Corporate credit card
8097888,4537036,Travel Booking,International Flight,29174,1/1/2023,Corporate credit card
12584025,13140150,Fine Dining,Michelin Star Restaurant,7354,6/15/2023,Corporate credit card
3876052,11599142,Fine Dining,Michelin Star Restaurant,7358,3/10/2023,Corporate credit card
5621198,80809,Fine Dining,Michelin Star Restaurant,7377,2/1/2023,Amex Platinum
2270407,15810048,Fine Dining,Michelin Star Restaurant,7384,1/1/2023,Amex Platinum
4664,13437527,Fine Dining,Michelin Star Restaurant,7441,1/6/2023,Corporate credit card
4118946,7670514,Fine Dining,Michelin Star Restaurant,7453,1/1/2023,Amex Platinum
4936449,14426762,Fine Dining,Michelin Star Restaurant,7467,2/15/2023,Amex Platinum
6680304,13314998,Fine Dining,Michelin Star Restaurant,7468,1/1/2023,Corporate credit card
2940058,14712380,Health Insurance Premium,Healthify,49371,1/1/2023,Amex Platinum
16645754,10304839,Technology Investment,Gucci,50696,2/13/2023,Corporate credit card
9085633,12770574,Fine Dining,Michelin Star Restaurant,7481,1/1/2023,Amex Platinum
11997199,7035572,Fine Dining,Michelin Star Restaurant,7501,1/1/2023,Corporate credit card
2876693,4105743,Health Insurance Premium,Healthify,49392,1/1/2023,Corporate credit card
10155482,14230883,Fine Dining,Michelin Star Restaurant,7512,3/10/2023,Amex Platinum
6596700,4579172,Fine Dining,Michelin Star Restaurant,7520,1/1/2023,Amex Platinum
3120075,11051660,Health Insurance Premium,Healthify,49393,1/1/2023,Corporate credit card
9988236,6620463,Fine Dining,Michelin Star Restaurant,7530,1/1/2023,Amex Platinum
9842222,7345913,Technology Investment,IPhone,50696,6/15/2023,Corporate credit card
1486322,5801444,Fine Dining,Michelin Star Restaurant,7570,1/17/2023,Amex Platinum
9294909,3690347,Fine Dining,Michelin Star Restaurant,7573,1/1/2023,Amex Platinum
10709804,3764807,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
355279,16725397,Travel Booking,International Flight,29189,1/1/2023,Amex Platinum
9802353,13276106,Fine Dining,Michelin Star Restaurant,7579,4/5/2023,Corporate credit card
2920163,9514476,Travel Booking,International Flight,29196,1/1/2023,Amex Platinum
6770655,454514,Technology Investment,Gucci,50178,2/13/2023,Amex Platinum
1921059,9581034,Fine Dining,Michelin Star Restaurant,7581,1/1/2023,Amex Platinum
743593,8453704,Fine Dining,Michelin Star Restaurant,7600,1/1/2023,Corporate credit card
4032536,3907870,Luxury Shopping,Gucci,50696,4/1/2023,Amex Platinum
1180237,16316514,Fine Dining,Michelin Star Restaurant,7607,3/27/2023,Corporate credit card
12469119,1796383,Fine Dining,Michelin Star Restaurant,7610,2/4/2023,Amex Platinum
5781642,5272569,Fine Dining,Michelin Star Restaurant,7617,1/1/2023,Corporate credit card
4633771,3250621,Fine Dining,Michelin Star Restaurant,7618,1/1/2023,Amex Platinum
557741,16021342,Fine Dining,Michelin Star Restaurant,7625,1/1/2023,Amex Platinum
13668834,16479443,Fine Dining,Michelin Star Restaurant,7632,6/15/2023,Amex Platinum
11745826,6394939,Travel Booking,International Flight,29223,1/1/2023,Corporate credit card
12887953,6398002,Fine Dining,Michelin Star Restaurant,7635,1/1/2023,Corporate credit card
11513027,6492389,Fine Dining,Michelin Star Restaurant,7636,1/1/2023,Corporate credit card
15198652,11507645,Health Insurance Premium,Healthify,49399,1/1/2023,Corporate credit card
5417974,3803538,Fine Dining,Michelin Star Restaurant,7640,6/15/2023,Amex Platinum
13811006,11924072,Fine Dining,Michelin Star Restaurant,7644,1/1/2023,Amex Platinum
11200056,11212217,Fine Dining,Michelin Star Restaurant,7648,1/1/2023,Corporate credit card
605184,7536274,Luxury Shopping,IPhone,50696,1/1/2023,Amex Platinum
6187120,6255993,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
16006229,4424987,Fine Dining,Michelin Star Restaurant,7670,1/1/2023,Amex Platinum
2108603,7074208,Fine Dining,Michelin Star Restaurant,7686,1/1/2023,Amex Platinum
5735758,4405266,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
6261754,10343569,Fine Dining,Michelin Star Restaurant,7691,3/17/2023,Corporate credit card
12820540,15722397,Health Insurance Premium,Healthify,49403,1/1/2023,Corporate credit card
13298995,7998243,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
496591,7954998,Fine Dining,Michelin Star Restaurant,7698,1/1/2023,Amex Platinum
6363350,15123660,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
11939248,13292181,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
13647991,7149118,Technology Investment,Gucci,49409,1/1/2023,Amex Platinum
6264528,6538645,Fine Dining,Michelin Star Restaurant,7704,1/1/2023,Amex Platinum
5048556,15985561,Travel Booking,International Flight,29237,5/3/2023,Amex Platinum
5317492,4909185,Fine Dining,Michelin Star Restaurant,7709,1/1/2023,Amex Platinum
6755911,6404345,Luxury Shopping,Gucci,50696,1/15/2023,Amex Platinum
1909710,14017141,Luxury Shopping,IPhone,49416,1/1/2023,Corporate credit card
1058575,6776392,Travel Booking,International Flight,29252,2/3/2023,Amex Platinum
3904379,5814679,Luxury Shopping,Gucci,50696,5/3/2023,Corporate credit card
4608426,3438672,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
4192052,14346904,Fine Dining,Michelin Star Restaurant,7733,1/1/2023,Corporate credit card
5927548,11351058,Fine Dining,Michelin Star Restaurant,7734,2/11/2023,Corporate credit card
16332264,12262246,Fine Dining,Michelin Star Restaurant,7735,1/1/2023,Amex Platinum
13307148,14304372,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
12302537,1856271,Travel Booking,International Flight,29269,4/29/2023,Amex Platinum
11763321,4116616,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
12140454,6196343,Fine Dining,Michelin Star Restaurant,7745,6/15/2023,Corporate credit card
3864650,6499880,Fine Dining,Michelin Star Restaurant,7758,1/1/2023,Corporate credit card
2222871,9166351,Fine Dining,Michelin Star Restaurant,7764,1/1/2023,Corporate credit card
15257227,9051881,Fine Dining,Michelin Star Restaurant,7776,1/1/2023,Amex Platinum
4722279,12867910,Fine Dining,Michelin Star Restaurant,7787,1/1/2023,Corporate credit card
7209188,1809602,Fine Dining,Michelin Star Restaurant,7820,1/1/2023,Amex Platinum
6906293,15784981,Fine Dining,Michelin Star Restaurant,7826,1/1/2023,Amex Platinum
8318858,10962218,Technology Investment,Gucci,49435,1/1/2023,Amex Platinum
5642058,8158787,Luxury Shopping,Gucci,49439,1/1/2023,Corporate credit card
4793676,3184933,Luxury Shopping,Gucci,49446,1/1/2023,Amex Platinum
6899805,6383314,Fine Dining,Michelin Star Restaurant,7839,4/25/2023,Amex Platinum
13573654,10128310,Fine Dining,Michelin Star Restaurant,7843,6/15/2023,Amex Platinum
7555890,4789640,Travel Booking,International Flight,29292,1/1/2023,Amex Platinum
11584257,14783787,Fine Dining,Michelin Star Restaurant,7850,1/1/2023,Amex Platinum
12210705,11762914,Travel Booking,International Flight,29317,1/1/2023,Amex Platinum
7802832,5923073,Supplier Payments,Italian Silk & Cashmere,49448,6/15/2023,Corporate credit card
14132394,10953308,Fine Dining,Michelin Star Restaurant,7858,1/8/2023,Corporate credit card
16292958,3110235,Fine Dining,Michelin Star Restaurant,7884,3/30/2023,Amex Platinum
1057037,11458073,Fine Dining,Michelin Star Restaurant,7891,1/1/2023,Corporate credit card
11586640,4602901,Fine Dining,Michelin Star Restaurant,7916,1/22/2023,Amex Platinum
2265705,5740194,Fine Dining,Michelin Star Restaurant,7920,1/1/2023,Corporate credit card
11034451,15076389,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
11522532,12622039,Supplier Payments,Italian Silk & Cashmere,49449,1/1/2023,Amex Platinum
250556,11811883,Supplier Payments,Italian Silk & Cashmere,49458,5/29/2023,Corporate credit card
15806643,14573791,Fine Dining,Michelin Star Restaurant,7929,6/15/2023,Corporate credit card
7467967,16664714,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
10882262,9091273,Luxury Shopping,IPhone,50696,1/1/2023,Amex Platinum
5293685,15825429,Fine Dining,Michelin Star Restaurant,7929,1/1/2023,Amex Platinum
16235155,9483722,Supplier Payments,Italian Silk & Cashmere,49465,1/1/2023,Corporate credit card
5811822,8400658,Travel Booking,International Flight,29321,1/1/2023,Corporate credit card
9719100,12436198,Supplier Payments,Italian Silk & Cashmere,49507,1/1/2023,Corporate credit card
3197482,11515889,Fine Dining,Michelin Star Restaurant,7966,1/1/2023,Corporate credit card
2138150,6752593,Fine Dining,Michelin Star Restaurant,7968,3/21/2023,Corporate credit card
12405071,276509,Fine Dining,Michelin Star Restaurant,7972,1/1/2023,Amex Platinum
14296820,1074322,Fine Dining,Michelin Star Restaurant,7991,1/1/2023,Corporate credit card
11833141,12790161,Fine Dining,Michelin Star Restaurant,8020,1/16/2023,Amex Platinum
15889414,5250271,Fine Dining,Michelin Star Restaurant,8022,1/1/2023,Amex Platinum
13448424,13994760,Travel Booking,International Flight,29325,1/1/2023,Corporate credit card
11210221,8394468,Fine Dining,Michelin Star Restaurant,8023,1/1/2023,Corporate credit card
14694485,11106644,Fine Dining,Michelin Star Restaurant,8026,6/15/2023,Corporate credit card
9079775,14236193,Fine Dining,Michelin Star Restaurant,8031,5/25/2023,Amex Platinum
11673661,8287740,Travel Booking,International Flight,29352,6/15/2023,Corporate credit card
15903747,9960649,Luxury Shopping,Gucci,50696,6/15/2023,Amex Platinum
13465481,11221586,Supplier Payments,Italian Silk & Cashmere,49518,1/1/2023,Corporate credit card
7789719,13965540,Travel Booking,International Flight,29358,6/7/2023,Amex Platinum
4160372,11526044,Fine Dining,Michelin Star Restaurant,8049,1/1/2023,Amex Platinum
8728637,12106700,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
15567341,191197,Fine Dining,Michelin Star Restaurant,8081,2/19/2023,Corporate credit card
7942688,10750006,Fine Dining,Michelin Star Restaurant,8093,1/1/2023,Corporate credit card
3976299,13811693,Supplier Payments,Italian Silk & Cashmere,49543,1/1/2023,Amex Platinum
13585005,7486031,Technology Investment,IPhone,29363,1/1/2023,Amex Platinum
9281707,9556228,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
670247,11176762,Fine Dining,Michelin Star Restaurant,8102,1/10/2023,Amex Platinum
11196093,4627236,Fine Dining,Michelin Star Restaurant,8134,1/1/2023,Corporate credit card
15575264,12058696,Fine Dining,Michelin Star Restaurant,8147,1/1/2023,Corporate credit card
6470621,9035627,Luxury Shopping,Gucci,50696,3/6/2023,Corporate credit card
15464311,1729184,Technology Investment,IPhone,50696,5/8/2023,Corporate credit card
890027,6469540,Fine Dining,Michelin Star Restaurant,8159,1/1/2023,Amex Platinum
6272868,5298962,Fine Dining,Michelin Star Restaurant,8168,5/13/2023,Corporate credit card
5394827,16098278,Fine Dining,Michelin Star Restaurant,8181,5/10/2023,Amex Platinum
16428504,15130883,Supplier Payments,Italian Silk & Cashmere,49544,1/1/2023,Amex Platinum
16029537,5088069,Supplier Payments,Italian Silk & Cashmere,49552,1/1/2023,Corporate credit card
8429128,11955915,Fine Dining,Michelin Star Restaurant,8184,6/15/2023,Corporate credit card
2153072,9344071,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
2939834,14396910,Fine Dining,Michelin Star Restaurant,8195,3/18/2023,Amex Platinum
6443592,13498557,Mortgage Payment,Term Loan,29373,1/1/2023,Corporate credit card
6292764,7510729,Fine Dining,Michelin Star Restaurant,8196,1/1/2023,Amex Platinum
12159223,1886662,Fine Dining,Michelin Star Restaurant,8198,6/15/2023,Corporate credit card
5427482,16696008,Fine Dining,Michelin Star Restaurant,8201,6/15/2023,Corporate credit card
7284847,14157492,Luxury Shopping,IPhone,50696,1/1/2023,Amex Platinum
13977658,7024654,Mortgage Payment,Term Loan,29378,1/1/2023,Corporate credit card
10013751,70382,Technology Investment,Gucci,50696,3/31/2023,Corporate credit card
16686379,9200709,Fine Dining,Michelin Star Restaurant,8219,1/1/2023,Amex Platinum
11593353,6421249,Fine Dining,Michelin Star Restaurant,8254,6/15/2023,Corporate credit card
14955373,12858206,Fine Dining,Michelin Star Restaurant,8261,3/9/2023,Corporate credit card
5104466,868339,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
6309569,1406349,Fine Dining,Michelin Star Restaurant,8272,1/5/2023,Corporate credit card
4279254,10391820,Fine Dining,Michelin Star Restaurant,8278,5/9/2023,Corporate credit card
18692,10508218,Fine Dining,Michelin Star Restaurant,8303,1/1/2023,Corporate credit card
11880614,9845376,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
5516086,8161093,Mortgage Payment,Term Loan,29386,1/1/2023,Corporate credit card
1356976,3162092,Fine Dining,Michelin Star Restaurant,8312,1/1/2023,Corporate credit card
2096113,14994349,Mortgage Payment,Term Loan,29474,1/1/2023,Amex Platinum
6823739,1138144,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
6088682,9974544,Fine Dining,Michelin Star Restaurant,8321,1/13/2023,Corporate credit card
8032814,6773481,Fine Dining,Michelin Star Restaurant,8342,1/1/2023,Amex Platinum
107646,13540452,Fine Dining,Michelin Star Restaurant,8346,1/1/2023,Corporate credit card
4184990,4233661,Fine Dining,Michelin Star Restaurant,8350,1/1/2023,Corporate credit card
7534851,6460276,Luxury Shopping,Gucci,50696,6/15/2023,Amex Platinum
12262875,11867881,Supplier Payments,Italian Silk & Cashmere,49553,6/15/2023,Amex Platinum
5732601,5740595,Supplier Payments,Italian Silk & Cashmere,49580,1/1/2023,Corporate credit card
2016977,159937,Supplier Payments,Italian Silk & Cashmere,49580,1/1/2023,Amex Platinum
11308,2723343,Fine Dining,Michelin Star Restaurant,8365,1/1/2023,Amex Platinum
2050041,13917517,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
11992901,10546068,Supplier Payments,Italian Silk & Cashmere,49584,2/25/2023,Amex Platinum
4760271,8117417,Fine Dining,Michelin Star Restaurant,8368,1/1/2023,Corporate credit card
4442756,2655083,Fine Dining,Michelin Star Restaurant,8378,1/1/2023,Amex Platinum
